6003_totearasundercleavetoopenwide,"to tear asunder, cleave; to open wide",,
6004_tobreakaparttoseparate,"to break apart, to separate",1359,SEPARATE
6005_togobeforetoprecedethepeopleorcompanyofmen,"to go before, to precede the people or company of men",,
6006_tobursttobreakopen,"to burst, to break open",3020,BREAK (BREAKING)
6007_toburstawound,to burst (a wound),3020,BREAK (BREAKING)
6008_toburst,to burst,3020,BREAK (BREAKING)
6009_toslipoutofoneshandstogooffwithoutone,to slip out of one's hands; to go off without one,,
6010_borderside,"border, side",682,SIDE
6011_templeboundarybordersidefringe,"temple; boundary, border, side, fringe",682,SIDE
6012_sideedge,"side, edge",682,SIDE
6013_browforehead,"brow, forehead",123,FOREHEAD
6014_appearanceformfrontside,"appearance, form, front side",1017,APPEARANCE
6015_foreheadfacecountenance,"forehead, face, countenance",1560,FACE
6016_troopofmen,troop (of men),,
6017_facefeaturesfront,"face, features, front",1560,FACE
6018_bridle,bridle,,
6019_tobreaktocrush,"to break, to crush",1520,CRUSH
6020_ivtosplittocleave,"IV. to split, to cleave",,
6021_tostripthefruitoffatree,to strip the fruit off a tree,,
6022_1topush2torefuse3toproducefreshshootsapalmtree,1. to push; 2. to refuse; 3. to produce fresh shoots (a palm tree),,
6023_tosparkletoshinebrightly,"to sparkle, to shine brightly",2889,TWINKLE
6024_shiningglistering,"shining, glistering",,
6025_whiteplacesorportionsofsand,white places or portions of sand,,
6026_toscintillatetoflashtoredden,"to scintillate, to flash, to redden",,
6027_tobeclearandshinytoshine,"to be clear and shiny, to shine",708,SHINE
6028_tostriptotakeoraskfortheclothesoffsomeonesback,"to strip, to take or ask for the clothes off someone’s back",1749,TAKE
6029_starknaked,stark naked,,
6030_tobeseparated,to be separated,,
6031_toseparatetodiverge,"to separate, to diverge",1359,SEPARATE
6032_tospreadaparttofadetocrack,"to spread apart, to fade, to crack",3080,SPLIT OPEN
6033_tobreakthroughtotearapart,"to break through, to tear apart",1735,TEAR (SHRED)
6034_tobecomesolesingle,"to become sole, single",,
6035_uniquelyalone,"uniquely, alone",1964,ALONE
6036_tohidetocover,"to hide, to cover",2486,HIDE
6037_roundpieceofskinorleatherinwhichfoodisputfaucialbagofthecamel,round piece of skin or leather in which food is put; faucial bag of the camel,,
6038_athinginwhichareputgoodsorutensilsthescrotumtheenvelopeoftheearofcorn,a thing in which are put goods or utensils; the scrotum; the envelope of the ear of corn,2834,SCROTUM
6039_toclosetohide,"to close, to hide",2486,HIDE
6040_tocovertheeyestobandagetheeyestowrapuptocover,"to cover the eyes, to bandage the eyes, to wrap up, to cover",761,COVER
6041_toclosetoshuttheeyestocovertheeyes,"to close, to shut the eyes, to cover the eyes",1046,SHUT
6042_tosplittobreak,"to split, to break",1437,SPLIT
6043_tobreaktopenetrate,"to break, to penetrate",680,BREAK (DESTROY OR GET DESTROYED)
6044_tobeattobattertoslaykill,"to beat; to batter; to slay, kill",1665,BEAT
6045_tofallapart,to fall apart,,
6046_tobreakasunder,to break asunder,,
6047_tocrackopentosmash,"to crack open, to smash",,
6048_tothrowtothegroundsothatobjectbreaksorpersongetshurt,to throw to the ground so that object breaks or person gets hurt,,
6049_toopen,to open,1156,OPEN
6050_pitobreakopenarablesoiltodigfurrows,"(pi.) to break open arable soil, to dig furrows",,
6051_offnentoopen,öffnen (to open),,
6052_judicialorderlawsuitlitigation,"judicial order; lawsuit, litigation",860,CAUSE
6053_toordertodirect,"to order, to direct",1128,ORDER
6054_tojudgetobringtojudgement,"to judge, to bring to judgement",1818,ADJUDICATE
6055_tountietoundo,"to untie, to undo",352,UNTIE
6056_tospreadtostretchtostripofftoseparate,"to spread, to stretch; to strip off, to separate",1359,SEPARATE
6057_tostripofftoputoffonesgarmenttomakeadashfromashelteredplace,"to strip off, to put off one's garment; to make a dash (from a sheltered place)",,
6058_tostretchtostripflesh,to stretch; to strip flesh,214,STRETCH
6059_tospreadtostraightentostretchout,"to spread, to straighten, to stretch out",38,SPREAD OUT
6060_tostretchouttoextendtostretch,to stretch out; to extend; to stretch,214,STRETCH
6061_tostretchouttoextendtoseparatetotearapartorawaytoinjuretowound,"to stretch out, to extend; to separate, to tear apart or away, to injure, to wound",1359,SEPARATE
6062_topierce,to pierce,398,PIERCE
6063_topuncturetopierce,"to puncture, to pierce",398,PIERCE
6064_pitoengrave,(pi.) to engrave,,
6065_aringwithoutastone,a ring without a stone,,
6066_decoratedstonework,decorated stonework,,
6067_toinscribetoengrave,"to inscribe, to engrave",,
6068_lochverwundung,"Loch, Verwundung",,
6069_toplait,to plait,3295,BRAID (VERB)
6070_totwine,to twine,,
6071_tiedonadjthreadsubst,tied on (adj.); thread (subst.),1161,THREAD
6072_niptobeentangledwithoneanothertowrestletobetortuousastute,"(nip.) to be entangled with one another, to wrestle; to be tortuous, astute",,
6073_wick,wick,,
6074_totwistdistorttoturnasideturnaway,"to twist, distort; to turn aside, turn away",430,TWIST
6075_wicks,wicks,,
6076_tospintotwist,"to spin, to twist",121,SPIN
6077_tospintotwistthread,"to spin, to twist thread",121,SPIN
6078_tospintotwisttobraid,"to spin, to twist, to braid",121,SPIN
6079_tospin,to spin,121,SPIN
6080_tospintoplait,"to spin, to plait",121,SPIN
6081_torollawick,to roll (a wick),827,ROLL
6082_tosplittocleave,"to split, to cleave",1437,SPLIT
6083_tountietorelease,"to untie, to release",352,UNTIE
6084_aperture,aperture,,
6085_tofreetorelease,"to free, to release",1095,LET GO OR SET FREE
6086_toreleasetoexemptfromritualobligation,"to release, to exempt from ritual obligation",1095,LET GO OR SET FREE
6087_toexempttosendawaytoremovetodivorce,"to exempt, to send away, to remove, to divorce",3672,DIVORCE (SEPARATE)
6088_todepartgoaway,"to depart, go away",1752,LEAVE
6089_tocleavetosplittobegintooriginatetrans,"to cleave, to split; to begin, to originate (trans.)",1437,SPLIT
6090_tobreakfast,to break fast,,
6091_toshapetocreate,"to shape, to create",3747,SHAPE
6092_creator,creator,,
6093_handbreadth,handbreadth,,
6094_span,span,,
6095_toexplain,to explain,1626,EXPLAIN
6096_toexplainpa,to explain (pa.),1626,EXPLAIN
6097_patoexplaininterprettodeclaretotranslate,"(pa.) to explain, interpret; to declare; to translate",2906,TRANSLATE
6098_patomakecleartointerpret,"(pa.) to make clear, to interpret",,
6099_tomakeforthefirsttimetobegin,"to make for the first time, to begin",1806,BEGIN
6100_tooriginatetobringintobeingtocreate,"to originate, to bring into being, to create",,
6101_firstocassion,first ocassion,,
6102_intestinesexcrement,intestines; excrement,1991,INTESTINES
6103_darm,Darm,,
6104_intestinesgut,"intestines, gut",1991,INTESTINES
6105_dungofsolidhoofedanimalsandbirdshumanexcrement,dung of solidhoofed animals and birds; human excrement,,
6106_diseaseofintestinessaidoflivestock,disease of intestines (said of livestock),,
6107_scabiestetterringworm,"scabies, tetter, ringworm",3172,SCABIES
6108_scabies,scabies,3172,SCABIES
6109_raserlatetelescheveauxdelateteshavedheadhairofthehead,"raser la tête, les cheveaux de la tête (shaved head, hair of the head)",2678,HAIR OR FUR
6110_leprosywhathasbecomewhiteinabeastinconsequenceofbeingbitten,leprosy; what has become white in a beast in consequence of being bitten,3624,LEPROSY
6111_tertiarysyphilis,tertiary syphilis,,
6112_furuncle,furuncle,,
6113_kindofleprosy,kind of leprosy,,
6114_toshaveoffallthehaironthehead,to shave off all the hair on the head,,
6115_baldnakedchild,"bald, naked (child)",1125,BALD
6116_mouthjawbeak,mouth; jaw; beak,674,MOUTH
6117_schnabellippebeaklip,"Schnabel, Lippe (beak, lip)",478,LIP
6118_quiapresavoirperdulesdentsafiniparuserlamachoireinferieurebrebischamelleonewhoafterlosingtheirteethendedupwearingdownthelowerjawsheepcamel,"qui après avoir perdu les dents a fini par user la mâchoire inférieure (brebis, chamelle) (one who after losing their teeth ended up wearing down the lower jaw (sheep, camel)",1871,CAMEL
6119_jawcheek,"jaw, cheek",1730,CHEEK
6120_beak,beak,73,BEAK
6121_frapperqnsurquelquepartiedelatetepexsurlenezsurlementonousurlanuquetohitsbonsomepartoftheheadforexonthenosechinorbackoftheneck,"frapper qn. sur quelque partie de la tête, p. ex. sur le nez, sur le menton ou sur la nuque (to hit sb. on some part of the head, for ex. on the nose, chin or back of the neck)",1510,CHIN
6122_vergepenisrodpenis,"verge, pénis (rod, penis)",1222,PENIS
6123_beakbirdpeakmountain,beak (bird); peak (mountain),73,BEAK
6124_topushsuddenlywiththeheadbirdswiththebeaklongnosedanimalsthenose,"to push suddenly with the head, (birds) with the beak, (longnosed animals) the nose",1221,NOSE
6125_topushwiththebeaknose,"to push with the beak, nose",1221,NOSE
6126_beakpeakofamountain,beak; peak (of a mountain),73,BEAK
6127_beakpeak,"beak, peak",73,BEAK
6128_spreadhandspan,(spread) hand; span,1277,HAND
6129_aspan,a span,,
6130_fisthandhandful,fist; hand; handful,1277,HAND
6131_aspanspacebetweenthumbandlittlefingerwhenextended,a span (space between thumb and little finger when extended),,
6132_middlefinger,middle finger,3387,MIDDLE FINGER
6133_hairontheheadbristle,"hair (on the head), bristle",2648,HAIR (HEAD)
6134_bristleanimalhair,"bristle, (animal) hair",1040,HAIR
6135_bristleseyebrows,bristles; eyebrows,1173,EYEBROW
6136_stinking,stinking,42,STINKING
6137_eyelasheyelid,eyelash; eyelid (?),1540,EYELASH
6138_onesinglehair,(one single) hair,1040,HAIR
6139_abundanceofhair,abundance of hair,,
6140_presseruneplaiedemanierequelepusensortelesangsedessecheetformeunecroutetosqueezeawoundsothatthepuscomesouttheblooddriesupandformsascab,"presser une plaie de manière que le pus en sorte, le sang se dessèche et forme une croûte (to squeeze a wound so that the pus comes out, the blood dries up and forms a scab)",,
6141_sign,sign,1720,SIGN
6142_signindicationgesture,"sign, indication, gesture",1720,SIGN
6143_tolivetobealive,"to live, to be alive",1422,BE ALIVE
6144_godea,god Ea,,
6145_enki,ᵈEN.KI,,
6146_tolive,to live,1422,BE ALIVE
6147_animal,animal,619,ANIMAL
6148_tolivesurvive,"to live, survive",1422,BE ALIVE
6149_tolivebealivebewell,"to live, be alive, be well",1422,BE ALIVE
6150_tobecuredgetbetter,"to be cured, get better",,
6151_tobecured,to be cured,,
6152_todividetomeasure,"to divide, to measure",1119,DIVIDE
6153_todividetoapportiontogiveashare,"to divide, to apportion, to give a share",1119,DIVIDE
6154_todividedistributeapportion,"to divide, distribute, apportion",1119,DIVIDE
6155_tomeasuretoproportion,"to measure, to proportion",1506,MEASURE
6156_tocounttonumber,"to count, to number",1420,COUNT
6157_topreposition,to (preposition),2754,TOWARDS
6158_toforfrom,to; for; from,693,FROM
6159_forto,"for, to",2754,TOWARDS
6160_totowardpreposition,"to, toward (preposition)",2754,TOWARDS
6161_totowardnear,"to, toward, near",1942,NEAR
6162_tonexttobefore,to; next to; before,1882,BEFORE
6163_withtowardsincompanywithamongstinthepresenceof,"with, towards, in company with, amongst, in the presence of",1340,WITH
6164_toforatupon,"to, for, at, upon",1461,AT
6165_totowardfor,"to, toward, for",2754,TOWARDS
6166_touptofor,"to, up to; for",2754,TOWARDS
6167_totowardforaboutconcerning,"to, toward, for, about, concerning",2754,TOWARDS
6168_tofor,"to, for",2754,TOWARDS
6169_toforforthesakeofaboutconcerningasfor,"to, for, for the sake of; about, concerning, as for",2754,TOWARDS
6170_toforinorderthat,"to, for, in order that",2754,TOWARDS
6171_toonagainstrarelysubjmarker,"to, on, against; (rarely) subj. marker",2754,TOWARDS
6172_toadhereapproachtobenear,"to adhere, approach, to be near",1778,APPROACH
6173_tobeclose,to be close,1046,SHUT
6174_protectedpersonsclientsofaclan,"protected persons, clients of a clan",,
6175_semelersoccuperdetobeinvolvedin,"se mêler, s’occuper de (to be involved in)",,
6176_toflylikeapartridgetojumpup,"to fly like a partridge, to jump up",1829,JUMP
6177_toflyjumpuptoflee,"to fly, jump up; to flee",1441,FLY (MOVE THROUGH AIR)
6178_toflytoflee,"to fly, to flee",1441,FLY (MOVE THROUGH AIR)
6179_ivtobreathe,IV. to breathe,,
6180_toincreasetoenlarge,"to increase, to enlarge",1041,INCREASE
6181_tofan,to fan,360,FAN (ACTION)
6182_toemitanodortobefragrant,"to emit an odor, to be fragrant",376,FRAGRANT
6183_todrawtodrag,"to draw, to drag",2030,DRAG
6184_todragrepeatedly,to drag repeatedly,,
6185_todragaway,to drag away,,
6186_todragtodrawalong,"to drag, to draw along",2030,DRAG
6187_tobesweptawaybyfloods,to be swept away (by floods) (?),,
6188_todrawpull,"to draw, pull",1455,PULL
6189_ziehentodraw,ziehen (to draw),,
6190_trainertopulldrag,"traîner (to pull, drag)",2030,DRAG
6191_topulldrag,"to pull, drag",1455,PULL
6192_todragpullalong,"to drag, pull along",2030,DRAG
6193_todrag,to drag,2030,DRAG
6194_tocovertohide,"to cover, to hide",2486,HIDE
6195_niptohideoneselfhiptohide,(nip.) to hide oneself; (hip.) to hide,2486,HIDE
6196_tocovertohidetoprotect,"to cover, to hide, to protect",2486,HIDE
6197_tocover,to cover,761,COVER
6198_hutbooth,"hut, booth",1678,HUT
6199_toerrtobecorrupt,"to err, to be corrupt",839,ERR
6200_niptoberuinedspoiled,"(nip.) to be ruined, spoiled",,
6201_todestroyutterly,to destroy utterly,,
6202_athingthatisforbiddenprohibited,"a thing that is forbidden, prohibited",,
6203_todefeattothrowintodisorder,"to defeat, to throw into disorder",782,DEFEAT
6204_tomakeamistaketoerrtogetlost,"to make a mistake, to err, to get lost",423,GET LOST
6205_tobemistaken,to be mistaken,,
6206_tomisstargettomakeamistake,to miss (target); to make a mistake,161,MISS (A TARGET)
6207_toerrstraytobemistaken,"to err, stray, to be mistaken",839,ERR
6208_sichirrentoerr,sich irren (to err),,
6209_toerrtobemistaken,"to err, to be mistaken",839,ERR
6210_totakeoff,to take off,3538,TAKE OFF
6211_worthless,worthless,,
6212_tobeevilbad,"to be evil, bad",1292,BAD
6213_badwicked,"bad, wicked",1292,BAD
6214_malevil,mal (evil),,
6215_flagitiumactioturpisvelmalabadshamefuldeed,"flagitium, actio turpis vel mala (bad, shameful deed)",,
6216_tomelt,to melt,2334,MELT
6217_tomeltaway,to melt away,,
6218_tovanishpassaway,"to vanish, pass away",1494,DIE
6219_torunuponthesurfaceoftheearth,to run upon the surface of the earth,,
6220_tabescerefaceretomeltaway,tabescere facere (to melt away),,
6221_toshoutcallout,"to shout, call out",715,SHOUT
6222_tosmitewithathunder,to smite with a thunder,,
6223_proclamertoproclaim,proclamer (to proclaim),,
6224_toshoutyellcry,"to shout, yell, cry",715,SHOUT
6225_tobejust,to be just,84,JUST
6226_justicelegitimacy,"justice, legitimacy",,
6227_toberight,to be right,1019,RIGHT
6228_totelltruth,to tell truth,,
6229_tomaintaininproperorder,to maintain in proper order,,
6230_sacquitterdundevoirtoperformaduty,s’acquitter d’un devoir (to perform a duty),,
6231_tograntonehisdue,to grant one his due,,
6232_toneigh,to neigh,,
6233_toneighwhinny,"to neigh, whinny",,
6234_towhinnyneightoyell,"to whinny, neigh; to yell",715,SHOUT
6235_thorn,thorn,124,THORN
6236_branchestwigs,"branches, twigs",3222,TWIG
6237_branchtwig,"branch, twig",3223,BRANCH OR TWIG
6238_thornspricklesspines,"thorns, prickles, spines",,
6239_thornthornbushspineofhedgehog,"thorn, thornbush, spine (of hedgehog)",124,THORN
6240_tosetinorder,to set in order,,
6241_thelikeofathing,the like of a thing,,
6242_ausstattungzierratzubehorequipmentdecorationaccessories,"Ausstattung, Zierrat, Zubehör (equipment, decoration, accessories)",,
6243_justduerights,"just due, rights",,
6244_zizyphus,zizyphus,,
6245_bramblebushzizyphuslotus,bramble bush (Zizyphus Lotus),,
6246_zizyphusspinachristydom,"Zizyphus spina Christy, dōm",,
6247_zizyphusspinachristi,Zizyphus spina Christi,,
6248_lotustreeziziphusspinachristi,lotus tree (Ziziphus spinachristi),,
6249_woolmonasticgarment,wool; monastic garment,964,WOOL
6250_asashwoveninaspecialtechnique,a sash woven in a special technique,,
6251_threadwreath,"thread, wreath",1161,THREAD
6252_toplaittobraid,"to plait, to braid",3295,BRAID (VERB)
6253_tobraidtoplait,"to braid, to plait",3295,BRAID (VERB)
6254_toplaitthehair,to plait the hair,,
6255_arowofstonesinawall,a row of stones in a wall,,
6256_awallbuiltoftworowsofstones,a wall built of two rows of stones,,
6257_furrow,furrow,1794,FURROW
6258_furrow,furrow ?,1794,FURROW
6259_furrowinafield,furrow in a field,,
6260_tofollow,to follow,1085,FOLLOW
6261_followgobehind,"follow, go behind",1085,FOLLOW
6262_tobepure,to be pure,1147,PURE
6263_puresparkling,"pure, sparkling",1147,PURE
6264_pure,pure,1147,PURE
6265_tobecleanpure,"to be clean, pure",1147,PURE
6266_cleanpure,"clean, pure",704,CLEAN
6267_inastateofritualpurity,in a state of ritual purity,,
6268_toberituallyclean,to be ritually clean,,
6269_dew,dew,1977,DEW
6270_dewlightrain,"dew, light rain",1977,DEW
6271_lightweakraindew,"light, weak rain; dew",1977,DEW
6272_dewmoisturehumidity,"dew, moisture, humidity",1977,DEW
6273_spanpalmofthehand,"span, palm of the hand",1183,PALM OF HAND
6274_handbreadthspan,"handbreadth, span",,
6275_borddupieddelamain,"bord (du pied, de la main)",,
6276_noon,noon,12,MIDDAY
6277_middaynoon,"midday, noon",12,MIDDAY
