ID	DOCULECT	CONCEPT	VALUE	TOKENS	NOTE	COGID
7871	Akkadian	field	eḳlu		(CAD E 249, AHw. 231)	781
7872	Syriac	field	ḥaḳlā		(LSyr. 252, SL 485)	781
7873	Arabic	field	ḥaql-		(Lane 612)	781
	PC	family	*šVpḥ-		(Kogan 2015: 308)	782
1636	Ugaritic	family, offspring, descendants, clan	špḥ		(DUL 835)	782
1638	Phoenician	clan, family	špḥ		(DNWSI 1181)	782
7874	Hebrew	extended family	mišpāḥā		(HALOT 651)	782
	PS	to leave	*šyt		(Kogan 2015: 309)	783
1653	Akkadian	to remain, to be left over; to leave	šêtu		(CAD Š₂ 341, AHw. 1221)	783
	PS	hill	*karm-		(Kogan 2015: 191)	784
4368	Akkadian	hill	karmu		(CAD K 218, AHw. 449)	784
1101	Mehri	mountain	kərmáym		(ML 214)	784
	PS	kind of large aquatic animal	*lVḫVm-		(SED II No. 145)	785
5932	Akkadian	a mythical seamonster	laḫmu		(CAD L 41, AHw. 528)	785
5933	Arabic	species piscis marini, i.q. kawsay	luḫm-		(Fr. IV 95, Dozy 2 531, TA 33 411–412)	785
21754	Mehri	shark	əwḫáym		(ML 259)	785
5934	Jibbali	shark	lḫum		(JL 167)	785
21757	Harsusi	shark	léḫem		(HL 86)	785
	PS	to turn, to twist, to surround	*lwy		(Kogan 2015: 322 n. 949, CDG 322)	786
1775	Akkadian	to move in a circle	lawû		(CAD L 69, AHw. 540)	786
1776	Arabic	to twist	lwy		(Lane 3015)	786
1777	Geez	to be twisted, wrapped	talawya		(CDG 322)	786
1778	Tigre	to walk on roundabout ways	läwa		(WTS 45)	786
1779	Tigrinya	to flex	läwäyä		(TED 120)	786
1780	Mehri	to bend	ləwū		(ML 258)	786
1781	Jibbali	to turn	lē		(JL 167)	786
	PS	to eat, to taste	*lḥm		(Kogan 2015: 193)	787
863	Akkadian	to take food or drink	lêmu		(CAD L 126, AHw. 543)	787
498	Ugaritic	to eat	lḥm		(DUL 495)	787
862	Hebrew	to eat, to taste	lḥm		(HALOT 526)	787
	PS	to be numerous	*mˀd		(Kogan 2015: 269, 357)	788
1125	Akkadian	many	mādu		(CAD M₁ 20, AHw. 573)	788
564	Ugaritic	many	mˀad, mˀud		(DUL 511–2)	788
1121	Hebrew	many	məˀōd		(HALOT 538)	788
1122	Arabic	to become flourishing and fresh	mˀd		(Lane 2688)	788
1123	Minaean	ajouter (to add)	mˀd		(LM 59)	788
	PS	people	*nVš-		(Kogan 2015: 178)	789
1967	Akkadian	mankind, human beings, people	nišū		(CAD N₂ 283, AHw. 796)	789
11114	Ebla	men	NA.SE₁₁		(VE 900; Krebernik 1985: 54)	789
1963	Ugaritic	people, men	nš-m		(DUL 649)	789
	PS	to be large	*rby		(Kogan 2015: 196–197)	790
593	Akkadian	big	rabû		(CAD R 26, AHw. 936)	790
7878	Hebrew	to become numerous; to be great	rby		(HALOT 1176)	790
7879	Syriac	to become big; to increase	rby		(LSyr. 707, SL 1427)	790
7880	Arabic	to increase, augment	rbw		(Lane 1023)	790
	PS	to be wicked, ruthless	*ršˁ		(Kogan 2015: 457)	791
2565	Akkadian	to behave thoughtlessly	ruššû		(CAD R 429, AHw. 996)	791
7881	Ugaritic	bad person	ršˁ		(DUL 747)	791
7882	Hebrew	to be guilty	ršˁ		(HALOT 1294–1295)	791
23195	Jewish Babylonian Aramaic	to be evil	ršˁ		(DJBA 531a)	791
7883	Syriac	to commit a wicked deed, act wickedly	ršˁ		(LSyr. 746, SL 1493)	791
7884	Arabic	fasādu lˁayni (corruption of the eye)	rasaˁ		(LA 8 146)	791
	PS	to burn	*ŝrp		(Kogan 2015: 263)	792
580	Akkadian	to burn	šarāpu		(CAD Š₂ 50, AHw. 1185)	792
491	Ugaritic	to burn	šrp		(DUL 844)	792
598	Hebrew	to burn	ŝrp		(HALOT 1358)	792
596	Mehri	to build up sticks for a fire	ŝərūf		(ML 383)	792
597	Jibbali	to build a fire to heat milkheating stones; to put milkheating stones on the fire	ŝérɔ́f		(JL 254)	792
	PS	back	*ˀVrāw­, *wVrāˀ­		(SED I No. 10)	793
3440	Akkadian	back	erûtu		(CAD E 327, AHw. 248)	793
3441	Arabic	location that is behind, beyond; the time past	warāˀ-		(BK 2 1527, Lane 2933)	793
3442	Geez	waist	ˀurāˀu		(CDG 36)	793
	PS	to perish	*ḫlḳ		(CDG 261, Kogan 2015: 356)	794
2553	Akkadian	to disappear, to vanish	ḫalāḳu		(CAD Ḫ 36, AHw. 310)	794
7888	Ugaritic	to perish	ḫlḳ		(DUL 86)	794
7887	Hebrew	(pi.) destroy	ḥlḳ		(HALOT 322)	794
7886	Arabic	to be shabby (clothes), IV. to wear out (a garment)	ḫlq		(Lane 800)	794
7885	Geez	to be consumed, to be wasted, to perish, to cease	ḫalḳa		(CDG 261)	794
25362	Tigre	to die without being slaughtered (animal)	ḥalḳa		(WTS 54)	794
7889	Tigrinya	to finish, to be finished	ḥaläḳä		(CDG 261)	794
25363	Tigrinya	to die (animal) without having its throat cut; to be consumed	ḥaläḳ̌ä		(TED 152)	794
7890	Amharic	to come to an end, to be finished, to be consumed	alläḳä		(CDG 261)	794
25351	Argobba	enden (to be ended)	ḥallɛḳ		(Wetter 2010:235, AAD 267)	794
25356	Chaha	be finished, be ended	anäḳä		(EDG 40)	794
25358	Ezha	be finished, be ended	annäḳä		(EDG 40)	794
25361	Endegen	be finished, be ended	annäˀä		(EDG 40)	794
25360	Ennemor	be finished, be ended	anäˀä		(EDG 40)	794
25357	Gyeto	be finished, be ended	anäḳä		(EDG 40)	794
25359	Muher	be finished, be ended	annäḳä		(EDG 40)	794
25352	Masqan	be finished, be ended	alläḳä		(EDG 40)	794
25355	Gogot	be finished, be ended	alläˀä		(EDG 40)	794
25354	Soddo	be finished, be ended	alläˀä		(EDG 40)	794
25353	Soddo	be finished, be ended	alläḳä		(EDG 40)	794
	PS	to dig	*ḫṭṭ		(Kogan 2015: 336 n. 988)	795
1924	Akkadian	to make a ditch, to excavate	ḫaṭāṭu		(CAD Ḫ 152, AHw. 336)	795
1926	Jewish Babylonian Aramaic	to dig out	ḥṭṭ		(DJBA 449)	795
1925	Syriac	to be exact, done with care	ḥṭṭ		(LSyr. 226, SL 506)	795
7891	Arabic	to make a mark upon the ground	ḫṭṭ		(Lane 759)	795
1927	Tigrinya	to scratch	ḥaṭäṭ bälä		(TED 299)	795
	PS	to lift, to carry	*zbl		(Kogan 2015: 358)	796
2528	Akkadian	to carry	zabālu		(CAD Z 1, AHw. 1500)	796
2527	Ugaritic	invalid, sick person	zbl		(DUL 998)	796
2524	Hebrew	to raise	zbl		(HALOT 263)	796
26450	Hebrew	elevation, height, lofty abode	zəbūl		(BDB 259)	796
2526	Arabic	to bear, to carry, to take up and carry	zbl		(Lane 1212)	796
	PArm	one	*ḥad-		(Kogan 2015: 399–400)	797
2294	Samalian	one	ḥd		(DNWSI 32)	797
2429	Deir Alla	one	ḥd		(DNWSI 32)	797
2272	Old Aramaic	one	ḥd		(DNWSI 32)	797
2273	Jewish Palestinian Aramaic	one, someone, certain	ḥad		(DJPA 187)	797
16808	Jewish Babylonian Aramaic	one	ḥaḏ		(DJBA 430)	797
646	Syriac	one	ḥad		(LSyr. 215, SL 413)	797
16809	Mandaic	one, single	had		(MD 116)	797
2274	Turoyo	eins, einer (one)	ḥa		(JL 20)	797
	Areal reconstruction	camel	*bVkr-		(SED II No. 56, Kogan 2011: 207)	798
5610	Akkadian	camel	bakru		(CAD B 35, AHw. 97)	798
5611	Hebrew	camel	bēkär, bikrā		(HALOT 131)	798
21833	Deir Alla	young camel	bkr		(DNWSI 164)	798
5613	Arabic	camel	bakr-		(Lane 239)	798
5614	Sabaic	camel	bkr		(SD 28)	798
5615	Tigre	camel	bäkrät		(WTS 290)	798
21834	Muher	cow that calves for the first time	bäxər		(EDG 137)	798
5616	Mehri	young female 2 year old camel that has not yet given birth	bōkər		(ML 46)	798
5618	Jibbali	camel	bɔkrút		(JL 46)	798
5617	Harsusi	camel	bōker		(HL 17)	798
5619	Soqotri	camel	mibkéroh		(LS 86)	798
	Areal reconstruction	camel	*gamal-		(SED II No. 79, Kogan 2011: 207)	799
5596	Akkadian	camel	gammalu		(CAD G 35, AHw. 279)	799
5597	Hebrew	camel	gāmāl		(HALOT 197)	799
22293	Official Aramaic	camel	gml		(DNWSI 226)	799
22294	Jewish Palestinian Aramaic	camel	gml		(DJPA 131)	799
5598	Syriac	camel	gamlā		(LSyr. 121, SL 241)	799
22299	Mandaic	camel	gumla		(MD 83)	799
22318	Turoyo	Kamel (camel)	gamlo		(RW 160)	799
5599	Arabic	camel	ǯamal-		(Lane 459)	799
5600	Sabaic	camel	gml		(SD 49)	799
5601	Geez	camel	gamal		(CDG 194)	799
22296	Tigre	camel (from six years onwards)	gämäl		(WTS 567)	799
22297	Tigrinya	camel	gämäl		(TED 2237)	799
22298	Amharic	camel	gəmäl, gämäl		(AED 1908)	799
22312	Harari	camel	gāmäla, gāmila		(EDH 72)	799
22313	Selti	camel	gāmēla		(EDG 277)	799
22295	Wolane	camel	gamelä		(EDG 277)	799
22311	Zway	camel	gāla		(EDG 277)	799
11565	Chaha	camel	gamera		(EDG 277)	799
11566	Ezha	camel	gamera		(EDG 277)	799
22314	Endegen	camel	gəmäl		(EDG 277)	799
22316	Ennemor	camel	gamēra		(EDG 277)	799
22317	Gyeto	camel	gamēra		(EDG 277)	799
11562	Muher	camel	gamela		(EDG 277)	799
11563	Masqan	camel	gamela		(EDG 277)	799
11564	Gogot	camel	gamela		(EDG 277)	799
22315	Soddo	camel	gəmäl		(EDG 277)	799
5602	Jibbali	camel	gũl		(JL 76)	799
4126	Soqotri	shecamel	gemáľ		(LS 111; CSOL II 465)	799
	Areal reconstruction	camel	*nāḳ-at-		(SED II No. 161, Kogan 2011: 207)	800
5604	Akkadian	camel	anaḳāte		(CAD A₂ 112, AHw. 50)	800
5605	Hebrew	camel	nāḳā, ănāḳā		(Jastrow 867)	800
21808	Jewish Palestinian Aramaic	female camel	ˀnḳh		(DJPA 66)	800
5606	Jewish Babylonian Aramaic	camel	nā(ˀ)ḳtā, nāḳā		(Ja. 967)	800
5607	Arabic	shecamel	nāqat-		(Lane 227)	800
5608	Sabaic	camel	nḳt		(SD 101)	800
5609	Geez	camel	nāḳat, nāḳāt		(CDG 401)	800
	Areal reconstruction	iron	*parzil-		(Kogan 2015: 287)	801
1272	Akkadian	iron	parzillu		(CAD P 212, AHw. 837)	801
23563	Ugaritic	iron	brḏl		(DUL 234)	801
23564	Phoenician	iron	brzl		(DNWSI 196)	801
14485	Official Aramaic	iron	przl		(DNWSI 936)	801
14488	Jewish Palestinian Aramaic	iron	przl		(DJPA 445)	801
14489	Jewish Babylonian Aramaic	iron	parzlā		(DJBA 930)	801
1275	Syriac	iron	parzlā		(LSyr. 594, SL 1235)	801
14491	Mandaic	iron	parzla		(MD 364)	801
1273	Arabic	shackle, fetter	firzil-		(TA 30 155)	801
1274	Sabaic	iron	frzn		(SD 46, Sima 2000: 325‒328)	801
	PES	to eat	*blˁ		(Kogan 2015: 445)	802
5514	Geez	to eat	balˁa		(CDG 95)	802
5515	Tigre	to eat	bälˁa		(272)	802
5516	Tigrinya	to eat	bälˁe		(TED 1094)	802
5517	Amharic	to eat	bälla		(AED 857)	802
20681	Argobba	to eat	bälla, bälläˁa, bällaˁ, wällaˁ		(Leslau 1997:195, AAD 207)	802
5518	Harari	to eat	bälaˀa		(EDH 41)	802
20682	Selti	to eat	bäla		(EDG 138)	802
20683	Selti	to eat	bäla		(EDG 138)	802
20684	Wolane	to eat	bälä		(EDG 138)	802
20685	Zway	to eat	bälä		(EDG 138)	802
20686	Gafat	to eat	bällä, bäla		(Leslau 1956:188, Leslau 1945:148)	802
20687	Chaha	to eat	bäna		(EDG 138)	802
20689	Ezha	to eat	bänna		(EDG 138)	802
20688	Endegen	to eat	bätna			802
20693	Ennemor	to eat	bänˀa		(EDG 138)	802
20694	Gyeto	to eat	bänˀa		(EDG 138)	802
20690	Muher	to eat	bänna		(EDG 138)	802
20691	Masqan	to eat	bänna		(EDG 138)	802
20692	Gogot	to eat	bänna		(EDG 138)	802
5519	Soddo	to eat	bäla		(EDG 138)	802
	PS	occiput, back of the neck	*γarVp-		(SED I No. 107; Kogan 2011: 220)	803
7895	Akkadian	part of neck	arūpu		(CAD A₂ 323, AHw. 72)	803
7896	Hebrew	top of the head, neck	ˁōräp		(HALOT 887)	803
22420	Jewish Babylonian Aramaic	hind part of the head with the neck; neck	ˁorpā		(Jastrow 1122, JBA 883b)	803
7898	Arabic	mane, feathers on the neck	ˁurf-		(BK 2 226, Lane 2014)	803
7897	Arabic	part between the hump and the neck	γārib-		(BK 2 451, Lane 2244)	803
7899	Mehri	camel’s back and neck in front of the hump	γōrəb		(ML 140)	803
22422	Jibbali	camel's back and neck in front of the hump	γarb		(JL 88)	803
22421	Harsusi	camel's back and neck in front of the hump	γōreb		(HL 45)	803
3286	Soqotri	lower neck	ˁáreb		(LS 325; CSOL I 496; CSOL II 414)	803
	PS	brain, marrow	*muḫḫ-		(SED I No. 187; Kogan 2011: 220)	804
7905	Akkadian	top of the head; brain, marrow	muḫḫu		(CAD M₂ 172, AHw. 667)	804
7901	Ugaritic	top of the head, brain	mḫ		(WUS 181)	804
7902	Hebrew	bonemarrow	mōaḥ		(HALOT 567)	804
24381	Jewish Palestinian Aramaic	skull, brain	mwḥ		(DJPA 294)	804
24380	Jewish Babylonian Aramaic	marrow, brain, head	mōăḥ (mōḥā)		(Jastrow 740 )	804
7903	Syriac	skull; marrow, brain	muḥḥā		(LSyr. 379, SL 723)	804
24382	Mandaic	brain, head	muha		(MD 260 )	804
7904	Arabic	brain	muḫḫ-		(BK 2 1071)	804
	PWS	brain	*maˁmaˁ-		(SED I No. 184; Kogan 2005d; Kogan 2011: 220)	805
7906	Ugaritic	brain	mmˁ		(WUS 187)	805
24369	Arabic	brain (of the horse); membrane that surrounds the brain	naˁāmat-		(BK 2 1299)	805
7907	Mehri	brain	mēma		(ML 260)	805
7908	Jibbali	brain	maˁ		(JL 168)	805
24370	Harsusi	brain	māmā		(HL 87)	805
7909	Soqotri	brain	mímaˁ		(CSOL II 536)	805
	Proto-MSA	son	*bir-		(Kogan 2015: 578)	806
4581	Mehri	son	bər		(ML 54)	806
4583	Jibbali	son	bɛr		(JL 27–28)	806
	PArm	daughter	*bir-t-		(Kogan 2015: 398)	807
14738	Palmyrean	daughter	brt		(DNWSI 193)	807
14737	Nabataean	daughter	brt		(DNWSI 193)	807
14739	Hatran	daughter	brt		(DNWSI 193)	807
14740	Jewish Palestinian Aramaic	daughter	bərā		(DJPA 111)	807
14742	Christian Palestinian Aramaic	daughter	brˀ		(DCPA 61)	807
4572	Syriac	daughter	bartā		(LSyr. 93)	807
14741	Mandaic	daughter	brata		(MD 70)	807
	Proto-MSA	daughter	*bir-t-		(Kogan 2015: 578)	808
4582	Mehri	daughter	bərt		(ML 54)	808
4584	Jibbali	daughter	brit		(JL 27–28)	808
	PS	to be warm, hot	*šḫn		(Kogan 2011: 195)	809
7948	Akkadian	to be warm, hot	šaḫānu		(CAD Š₁ 78, AHw. 1128)	809
7949	Ugaritic	to be warm, hot	šḫn		(DUL 813)	809
7954	Hebrew	inflammation	šəḥīn		(HALOT 1460)	809
17313	Jewish Babylonian Aramaic	be inflamed, heat	šḥn			809
17311	Syriac	to warm, be warmed; (pa.) to warm, heat	šḥn		(LSyr. 769, SL 1544)	809
7950	Syriac	to warm	šḥn		(LSyr. 769, SL 1544)	809
17314	Mandaic	to become hot	šḥn		(MD 451)	809
17310	Turoyo	I. warm, heiß werden (to warm, to become warm)	šḥn		(JL 180)	809
17309	Turoyo	warm (warm)	šaḥuno, šaḥino		(RW 483)	809
7951	Arabic	to be warm, hot	sḫn		(Lane 1326)	809
7952	Geez	to be warm, hot	səḫna		(CDG 495)	809
7953	Jibbali	to be warm, hot	šḫan		(JL 264)	809
	PS	a kind of mushroom	*kamˀ-at-		(Kogan 2011: 202)	811
4370	Akkadian	truffle	kamˀatu		(CAD K 120, AHw. 432)	811
4371	Ebla	(a metal object probably in form of a mushroom)	kà-ma-a-tum / kam₄-ma-a-tum		(Pasquali 2005b: 129–32; Pasquali 2005a)	811
7960	Jewish Palestinian Aramaic	a kind of mushroom	kmhh		(DJPA 262)	811
7959	Arabic	a kind of mushroom	kamˀat-		(WKAS K 346)	811
	PCS	barley	*ŝVˁ(V)r-		(Kogan 2011: 203, Kogan 2015: 199)	812
7961	Ugaritic	barley	šˁr		(DUL 798)	812
7962	Hebrew	barley	ŝəˁōrā		(HALOT 1346)	812
7963	Syriac	barley	sˁārtā		(LSyr. 489, SL 1028)	812
7964	Arabic	barley	šaˁīr-		(Lane 561)	812
7965	Sabaic	barley	s₂ˁr		(SD 131, Sima 2000: 247‒248)	812
12408	Tigre	barley	šəˁir		(WTS 226)	812
12409	Mehri	barley	šəˁīr		(ML 391)	812
12410	Jibbali	barley	šiˁír		(JL 259)	812
	PC	early rain	*yāriy-		(Kogan 2015: 315)	814
569	Ugaritic	early rain	yr		(DUL 977)	814
1700	Hebrew	early rain	yōrǟ		(HALOT 404)	814
	Proto-MSA	heaven	*šitim-		(Kogan 2015: 571)	815
5000	Mehri	heaven	háytəm		(ML 161)	815
5001	Jibbali	heaven	šútum		(JL 264)	815
3158	Soqotri	heaven, sky	íˀitin		(LS 78; CSOL I 479)	815
	PCS	pupil of the eye	*bV(ˀ)b(Vˀ)-		(SED I No. 29; Kogan 2011: 221)	816
8019	Hebrew	eyeball	bābat hā-ˁayin		(HALOT 107)	816
13038	Jewish Palestinian Aramaic	pupil (of the eye)	bbh		(DJPA 83)	816
8020	Syriac	pupil; eye	bābtā		(LSyr. 62, SL 116)	816
8021	Arabic	pupil of the eye	buˀbuˀ-		(BK 1 78, Lane 144)	816
	PS	ear	*ḥasīs-		(Holma 1911: 30; SED I No. 127; Kogan 2011: 221)	817
22992	Akkadian	aperture of the ear, ear; (faculty of) hearing	ḫasīsu		(CAD ḫ 126, AHw 330)	817
22993	Ebla	intellegence	ḫa-zi-zu-um /ḫasīsum/		(Fron. Ebl. 167, Kreb. 15)	817
8022	Hebrew	cartilages forming the ear	ḥisḥūs		(Jastrow 486)	817
22995	Jewish Palestinian Aramaic	the cartilages forming the ear	ḥisḥūs		(Jastrow 487)	817
22994	Jewish Palestinian Aramaic	the system of cartilages of the ear, helix and antihelix	ḥăsīsā		(Jastrow 487)	817
22996	Syriac	cartilage	ḥasḥūsē		(LSyr. 245)	817
22997	Arabic	both arteries behind the ears	ḥasīs-		(BK 1 423)	817
	Proto-MSA	to skim off	*ṭlf		(Kogan 2015:574)	818
18189	Mehri	skim on boiled milk	ṭəlīfūt		(ML 409)	818
18190	Jibbali	to skim off	ṭɔ́lɔ́f		(JL 277)	818
27181	Soqotri	to carry away	ṭéḷof		(Naumkin–Kogan 2021 :526)	818
	PS	nostril	*naḫīr-		(SED I No. 198; Kogan 2011: 221)	820
8024	Akkadian	nostril	naḫīru		(CAD N₁ 136, AHw. 714)	820
8025	Hebrew	nostrils	nəḥīrayim		(HALOT 686)	820
11886	Demotic Aramaic	nostril	mnḥr		(DNWSI 1260)	820
24487	Jewish Palestinian Aramaic	nostril	nḥyr		(DJPA 346)	820
16802	Jewish Babylonian Aramaic	nostril	nḥīrā		(DJBA 741)	820
8027	Syriac	nostrils	nḥīrē		(LSyr. 424, SL 907)	820
11885	Mandaic	nose	nhira, anhira, ˁnhira		(MD 291)	820
24488	Maalula	nose	manḫra		(GNDM 63)	820
24489	Mlaḥso	nose	nḥiro		(J Mlaḥ. 184)	820
16801	Turoyo	Nase (nose)	nḥiro		(RW 365)	820
8026	Arabic	fore part of the nose	nuḫrat-		(BK 2 1220, Lane 2777)	820
	PS	lip	*ŝap-at-		(SED I No. 265; Kogan 2011: 222)	821
8028	Akkadian	lip	šaptu		(CAD Š₁ 483, AHw. 1176)	821
17701	Ebla	Sum. SAG.DAR	sa-ba-tum, sa-íb-tum		(Krebernik 1983: 11, VE 25)	821
8029	Ugaritic	lip	špt		(WUS 313)	821
8030	Hebrew	lip	ŝāpā		(HALOT 1346)	821
17691	Old Aramaic	lip	špt		(DNWSI 1181)	821
17692	Official Aramaic	lip	špt		(DNWSI 1181)	821
17693	Demotic Aramaic	lip	sph		(DNWSI 1262)	821
17696	Jewish Palestinian Aramaic	lip, border, bank	sypwwh, det. sypwwth		(DJPA 376)	821
17694	Christian Palestinian Aramaic	lip, edge	sypˀ, det. syptˀ		(DCPA 286)	821
17695	Samaritan	lip	sph		(DSA 604)	821
17700	Jewish Babylonian Aramaic	lip, shore, bank	ŝyptˀ, syptˀ		(DJBA 1188)	821
8031	Syriac	lip	septā		(LSyr. 489, SL 1036)	821
17698	Mandaic	lip	sipta		(MD 329)	821
17697	Maalula	Lippe	seffṯa		(GNDM 79)	821
17699	Mlaḥso	Lippe (lip)	sepso		(Jastrow 1994: 189)	821
25676	Hertevin	lip	septa		(J Hert. 198)	821
4842	Arabic	lip	šafat-		(Lane 1574)	821
8032	Sabaic	promise; vow; instruction, order	s₂ft		(SD 131)	821
8033	Qatabanian	to promise	s₂ft		(LIQ 170)	821
8036	Tigre	mouth (of animals)	šanəf		(WTS 221)	821
8035	Tigrinya	labbro (lip)	šänfäf		(TED 854, Bassano 1918: 234)	821
8034	Tigrinya	lips, muzzle, snout	šanfät		(TED 853)	821
	PES	lip; tip of the nose	*kanpar-		(SED I No. 146; Kogan 2011: 222)	823
4843	Geez	lip, language, brim, edge, hem	kanfar		(CDG 287)	823
4844	Tigre	lip	känfär, kämfär		(WTS 418)	823
4845	Tigrinya	lip	känfär		(TED 1658)	823
4846	Amharic	lip	känfär		(AED 1446)	823
4847	Argobba	lip	känfär, känafər		(Leslau 1997:208, AAD 331)	823
4856	Endegen	lip	käfär		(EDG 345)	823
4851	Gyeto	lip	känfär		(EDG 345)	823
4852	Muher	lip	känfär		(EDG 345)	823
4853	Masqan	lip	känfär		(EDG 345)	823
4854	Gogot	lip	känfär		(EDG 345)	823
4855	Soddo	lip	känfär		(EDG 345)	823
	PS	cheek, jaw	*lVḥy-at-		(SED I No. 178; Kogan 2011: 222)	824
8039	Akkadian	jaw	laḫû		(CAD L 44, AHw. 528)	824
8038	Akkadian	cheek; side	lētu		(CAD L 148, AHw. 546)	824
8040	Ugaritic	cheek	lḥm		(DLU 243)	824
8041	Hebrew	chin, jawbone, cheek	ləḥī		(HALOT 525)	824
8042	Jewish Palestinian Aramaic	cheek	lḥy		(DJPA 280)	824
8043	Arabic	cheek	laḥan		(BK 2 979)	824
8044	Arabic	jaw, jawbone, jowl	laḥy-		(Lane 3009)	824
7344	Arabic	beard	liḥyat-		(WKAS L 408)	824
8045	Geez	cheek, jaw	maltāḥt		(CDG 319)	824
8046	Tigre	jaw, molar tooth	ləḥe		(WTS 32)	824
24352	Tigrinya	temple (tempia)	mätaləḥ		(Bass. 100)	824
8047	Mehri	jaw, molar tooth	məlḥāw		(ML 254)	824
8048	Jibbali	jaw	məẑḥét		(JL 163)	824
24353	Harsusi	beard, chin	leḥyīt		(HL 84)	824
8049	Soqotri	jaw	mέḷḥe		(LS 244; CSOL I 602)	824
	PCS	piglet	*ḫVnnVṣ-		(SED II No. 110; Kogan 2011: 207)	825
8050	Ugaritic	piglet	ḫe-en-ni-ṣu		(Huehnergard 1987: 129)	825
8051	Deir Alla	young pig	ḥnyṣ		(DNSWI 388)	825
5630	Syriac	little pig	ḥannūṣā		(LSyr. 244, SL 472)	825
5631	Arabic	piglet	ḫinnawṣ-		(BK 1 640, Lane 817)	825
	PS	gum	*laṯaγ-		(SED I No. 182; Kogan 2011: 222)	826
8052	Akkadian	gum	lašḫu		(CAD L 108, AHw. 539)	826
8053	Arabic	gum	laṯaγat-		(BK 2 965)	826
	PS	toothless mouth, gum	*dVrdVr-		(SED I No. 56; Kogan 2011: 222)	827
8059	Akkadian	gums	dūr šinni		(CAD D 197, AHw. 155)	827
8054	Jewish Babylonian Aramaic	gum	drārā		(Jastrow 325, DJBA 353)	827
8060	Jewish Babylonian Aramaic	gums	dūr šinnē		(DJBA 322b)	827
21843	Syriac	sockets of teeth	dūrā, dawrā, dawrətā		(LSyr. 147, SL 287)	827
8056	Arabic	toothless	ˀadrad-, ˀadram-		(BK 1 687, Lane 870)	827
8055	Arabic	part of the gum where teeth grow	durdur-		(BK 1 687)	827
8057	Tigre	to grow toothless	dərdər gäˀa		(WTS 522)	827
8058	Amharic	to cut teeth	däräddärä		(AED 1752)	827
	PS	kind of small mammal	*šVkk-		(SED II No. 193)	828
8403	Akkadian	mongoose	šikkû		(CAD Š₂ 433, AHw. 1234)	828
8361	Amharic	rock hyrax	aškokko		(AED 1182)	828
8362	Selti	rock hyrax	askāko		(SAED 430)	828
	PWS	canine tooth	*nāb-, *nīb-		(SED I No. 203; Kogan 2011: 223)	829
23226	Hebrew	upper lip	nīb ŝəpātayim		(Jastrow 902)	829
23264	Jewish Palestinian Aramaic	sharp tooth	nyb		(DJPA 349)	829
8601	Jewish Babylonian Aramaic	tusks, canine teeth; the sinews connecting the hipbone with its socket	nībā		(Jastrow 902, DJBA 746b)	829
23263	Syriac	maxillary tooth	nībā		(LSyr. 427)	829
8602	Arabic	canine teeth	nāb-		(BK 2 1375, Lane 2870)	829
8603	Tigre	tooth; canine tooth; milkteeth; incisors (of grown up people)	nib		(WTS 337)	829
	PS	hair	*parˁ-		(SED I No. 218, Kogan 2011: 223)	831
8614	Akkadian	hair	pērtu		(CAD P 414, AHw. 856)	831
8618	Hebrew	loosely hanging and unplaited hair on the head	päraˁ		(HALOT 970)	831
23306	Jewish Palestinian Aramaic	to disarrange, tear off	prˁ		(DJPA 449)	831
22931	Syriac	to uncover (head); to untie (hair)	prˁ		(LSyr 603)	831
23314	Hertevin	(coll.) hair	perča		(Jastrow 1988: 195)	831
8619	Arabic	chevelure (hair)	farˁ-		(BK 2 579)	831
3738	Soqotri	to protect palm saplings with dry palm leaves	fóriˁ		(CSOL II 456)	831
3739	Soqotri	dry palm leaf	farˁ		(CSOL I 536; CSOL II 456)	831
	PS	(stiff) hair	*γapar-		(SED I No. 105, Kogan 2011: 223)	832
22410	Akkadian	stiff, wiry (?) hair	apparrītu		(CAD A₂ 179, AHw. 59)	832
8627	Akkadian	having wiry (?) hair	apparrû		(CAD a₂ 179, AHw. 59)	832
22413	Arabic	neck and jaw hair	γufār-		(BK 2 483)	832
8633	Arabic	hair, hair of the neck, back of the head and jaw; hair on the thighs (of women)	γafar-		(BK 2 483, Lane 2274)	832
22411	Arabic	wispy hair on the thighs and forehead (of women)	γafr-		(BK 2 483, Lane 2274)	832
22412	Arabic	forelock, hair on the forehead (of a lion)	γifrāt-		(BK 2 483)	832
	PS	beard	*ḏaḳan-		(SED I No. 63, Kogan 2011: 223)	833
8647	Akkadian	beard	ziḳnu		(CAD Z 125, AHw. 1530)	833
8651	Ebla	SU₆.DÙ	ša-ga-núm, sa-gu-nu-um /ḏaḳa/ūnum/		(VE 199; Krebernik 1983: 8)	833
8655	Ugaritic	beard	dḳn		(DLU 135)	833
11782	Phoenician	beard	zḳn		(Tomback 1978: 95)	833
8663	Hebrew	side whiskers and (pointed) beard	zāḳān		(HALOT 278)	833
13126	Jewish Palestinian Aramaic	beard	dḳn		(DJPA 154)	833
8666	Syriac	beard	daḳnā		(LSyr. 164, SL 318)	833
13127	Maalula	Bart (beard)	ḏeḳna		(GNDM 22)	833
