ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
1112	hebrew	ram	ˀayil	ʔajil	ʔ a j i l		495	ʔ a j i l -
1109	ps	ram	*ˀayl-, *ˀVl-	ʔajl-	ʔ a j l		495	ʔ a j - l -
1431	arabic	ram	kabš-	kabʃ-	k a b ʃ		600	k a b ʃ - -
1429	hebrew	ram	käbäŝ	kæbæɬ	k æ b æ ɬ		600	k æ b - æ ɬ
1427	ps	ram	*kabŝ-	kabɬ-	k a b ɬ		600	k a b - - ɬ
2670	ps	ram	*ka/irr-	ka	k a		1077	k a - - -
2672	ugaritic	ram	kr	kr	k r		1077	k - - r -
3520	hebrew	ram	yōbēl	joːbeːl	j oː b eː l		1721	j oː b eː l - -
3519	ps	ram	*wābil-	waːbil-	w aː b i l		1721	w aː b i l - -
1111	ugaritic	ram (of superior quality)	ˀal, ˀil	ʔal	ʔ a l		495	ʔ a - - l -
1825	hebrew	ramified bloodvessel, artery; bronchiae	simpōn	simpoːn	s i m p oː n		755	s i m - p - oː n
3658	syriac	rana (frog)	yaḳrūrā	jaqˤruːraː	j a qˤ r uː r aː		1787	j a qˤ - r uː r aː
3328	ugaritic	raptor, conventionally “hawk”	dˀiy	dʔij	d ʔ i j		1639	d - ʔ i j - - -
3492	arabic	rat	šīm-	ʃiːm-	ʃ iː m		1707	- ʃ iː - m -
3544	arabic	rat	ǯirḏawn-	girðawn-	g i r ð a w n		1728	g i r - ð a w n
3656	geez	raven, crow	ḳʷāˁ	qˤʷaːʕ	qʷˤ aː ʕ		1786	qʷˤ aː ʕ -
3691	arabic	rear, last part, backside, behind, behind of the head	kusˀ-, kusy-	kusʔ-	k u s ʔ		1811	k u s - - ʔ -
1828	akkadian	rear, rear side	warkatu	warkatu	w a r k a t u		758	w a r - k a t u
2217	hebrew	receding hairline; bare spot	gabbaḥat	gabbaħat	g a b b a ħ a t		942	g a b b - a ħ a t
2581	arabic	receptacle for liquids	saˀb-	saʔb-	s a ʔ b		1053	s a ʔ - b -
2999	geez	red	ˀaddāmāwi	ʔaddaːmaːwi	ʔ a d d aː m aː w i		1443	ʔ a d d aː m aː w i
2995	ps	red	*ˀdm	ʔdm	ʔ d m		1443	ʔ - - d - m - - -
3447	arabic	red ant	sumsum-	sumsum-	s u m s u m		1690	s u m s u m - - -
3329	hebrew	red kite	dāˀā	daːʔaː	d aː ʔ aː		1639	d - - aː - ʔ aː -
3410	hebrew	red kite	rāˀā	raːʔaː	r aː ʔ aː		1675	r aː ʔ - aː
947	syriac	red starthistle	dardrā	dardraː	d a r d r aː		400	d a r d - r aː -
2996	akkadian	red, red garment	adamu	adamu	a d a m u		1443	- a - d a m - - u
4073	ugaritic	redemption, ransom	tšlm	tʃlm	t ʃ l m		2074	t ʃ - l - m -
3753	ps	reed	*ˀaš(a)l-	ʔaʃl-	ʔ a ʃ l		1848	ʔ a ʃ l
3582	akkadian	reed mat	burû	burû	b u r û		1741	b u r û -
956	akkadian	reed, cane	ḳanû	qˤanû	qˤ a n û		402	qˤ a n û - -
960	arabic	reed, cane	qanāt-	qanaːt-	q a n aː t		402	q a n aː t -
958	hebrew	reed, cane	ḳānǟ	qˤaːnæː	qˤ aː n æː		402	qˤ aː n æː - -
955	ps	reed, cane	*ḳanay-	qˤanaj-	qˤ a n a j		402	qˤ a n a j -
959	syriac	reed, cane	ḳanyā	qˤanjaː	qˤ a n j aː		402	qˤ a n - j aː
957	ugaritic	reed, cane	ḳn	qˤn	qˤ n		402	qˤ - n - - -
3581	ps	reed, mat	*burˁ-	burʕ-	b u r ʕ		1741	b u r - ʕ
3583	geez	reed, reed pen, branch of a chandelier, stalk, stem of fruit, stubble	bərˁ	bərʕ	b ə r ʕ		1741	b ə r - ʕ
710	arabic	remain, relic, trace	ˀaṯar-	ʔaθar-	ʔ a θ a r		325	ʔ a θ a r -
2295	geez	remove chaff	grd	grd	g r d		967	g - r - d -
833	arabic	repaire d'une bête feroce (lair of a ferocious beast)	ˀirān-, miˀrān-	ʔiraːn-	ʔ i r aː n		366	ʔ i r aː n - -
1584	hebrew	reptile	ḥōmäṭ	ħoːmætˤ	ħ oː m æ tˤ		659	ħ oː - m æ tˤ - - -
1002	syriac	resin of tamarisk	ˁarˁūrā	ʕarʕuːraː	ʕ a r ʕ uː r aː		424	ʕ a r ʕ uː r aː
694	syriac	rest	škāṭā	ʃkaːtˤaː	ʃ k aː tˤ aː		320	ʃ k aː tˤ aː
1712	arabic	rib	ḍilaˁ-	dˤilaʕ-	dˤ i l a ʕ		715	dˤ i l a ʕ -
1710	hebrew	rib	ṣēlāˁ	sˤeːlaːʕ	sˤ eː l aː ʕ		715	sˤ eː l aː ʕ -
1707	ps	rib	*ṣ̂ilaˁ-	ɬˤilaʕ-	ɬˤ i l a ʕ		715	ɬˤ i l a ʕ -
1711	syriac	rib	ˀelˁā	ʔelʕaː	ʔ e l ʕ aː		715	ʔ e l - ʕ aː
1709	ugaritic	rib	ṣlˁ	sˤlʕ	sˤ l ʕ		715	sˤ - l - ʕ -
1708	akkadian	rib, side (part of the human and the animal body); side (of an object)	ṣēlu	sˤeːlu	sˤ eː l u		715	sˤ eː l - - u
1352	akkadian	right	imnu	imnu	i m n u		564	- i - m - n u
1356	arabic	right	yamīn-, yaman-	jamiːn-	j a m iː n		564	j a - m iː n -
1357	geez	right	yamān	jamaːn	j a m aː n		564	j a - m aː n -
1355	syriac	right	yammīnā	jammiːnaː	j a m m iː n aː		564	j a m m iː n aː
1353	ugaritic	right	ymn	jmn	j m n		564	j - - m - n -
1351	ps	right hand (side)	*yamVn-	jam-n-	j a m n		564	j a - m - n -
1354	hebrew	right side	yāmīn	jaːmiːn	j aː m iː n		564	j aː - m iː n -
1691	akkadian	ring	unḳu	unqˤu	u n qˤ u		708	- u n - qˤ u
4181	akkadian	rite, ritual; divine authority; authoritative decision, command, decree	parṣu	parsˤu	p a r sˤ u		2140	p a r sˤ u
1231	akkadian	river	nāru	naːru	n aː r u		529	n aː - - r u
1235	arabic	river	nahr-, nahar-	nahr-	n a h r		529	n a h - r -
1233	hebrew	river	nāhār	naːhaːr	n aː h aː r		529	n aː h aː r -
1230	ps	river	*nah(a)r-	nahr-	n a h r		529	n a h - r -
1234	syriac	river	nahrā	nahraː	n a h r aː		529	n a h - r aː
1232	ugaritic	river	nhr	nhr	n h r		529	n - h - r -
1241	geez	river	falag	falag	f a l a g		530	f a l a g -
1243	akkadian	river valley, wadi	naḫallu, naḫlu	naxallu	n a x a l l u		531	n a x a l l u
1245	hebrew	river valley, wadi	naḥal	naħal	n a ħ a l		531	n a ħ a - l -
1242	ps	river valley, wadi	*naḫl-	naxl-	n a x l		531	n a x - - l -
1246	syriac	river valley, wadi	naḥlā	naħlaː	n a ħ l aː		531	n a ħ - - l aː
1244	ugaritic	river valley, wadi	nḫl	nxl	n x l		531	n - x - - l -
703	akkadian	road	urḫu	urxu	u r x u		324	- u r - x u
702	ps	road	*ˀurḫ-	ʔurx-	ʔ u r x		324	ʔ u r - x -
705	syriac	road	ˀurḥā	ʔurħaː	ʔ u r ħ aː		324	ʔ u r - ħ aː
4153	akkadian	road, path	girru	girru	g i r r u		2131	g i r r u
441	syriac	rock, stone, gem; small building	ˀabnā	ʔabnaː	ʔ a b n aː		99	ʔ a b - n aː
785	hebrew	rod	ḥōṭär	ħoːtˤær	ħ oː tˤ æ r		351	ħ oː tˤ æ r -
783	ps	rod	*ḫuṭr-	xutˤr-	x u tˤ r		351	x u tˤ - r -
786	syriac	rod	ḥuṭrā	ħutˤraː	ħ u tˤ r aː		351	ħ u tˤ - r aː
1524	akkadian	roe deer	nayalu	najalu	n a j a l u		629	n a j a l u
3532	hebrew	rooster	zarzīr	zarziːr	z a r z iː r		1725	z a r z iː r -
809	syriac	rooster, cock	ˀabakkā, ˀābkā, bakkā	ʔabakkaː	ʔ a b a k k aː		359	ʔ a b a k k aː
435	arabic	root	širš-	ʃirʃ-	ʃ i r ʃ		98	ʃ i r - ʃ -
436	geez	root	ŝərw	ɬərw	ɬ ə r w		98	ɬ ə r - w -
430	hebrew	root	šōräš	ʃoːræʃ	ʃ oː r æ ʃ		98	ʃ oː r æ ʃ -
427	ps	root	*ŝVrš-	ɬ-rʃ-	ɬ r ʃ		98	ɬ - r - ʃ -
431	syriac	root	šeršā	ʃerʃaː	ʃ e r ʃ aː		98	ʃ e r - ʃ aː
429	ugaritic	root	šrš	ʃrʃ	ʃ r ʃ		98	ʃ - r - ʃ -
428	akkadian	root, base, foundation	šuršu	ʃurʃu	ʃ u r ʃ u		98	ʃ u r - ʃ u
2973	akkadian	rope	eblu	eblu	e b l u		1407	- e b - l u
2972	ps	rope	*ḥabl-	ħabl-	ħ a b l		1407	ħ a b - l -
2976	syriac	rope	ḥablā	ħablaː	ħ a b l aː		1407	ħ a b - l aː
2977	arabic	rope, cord	ḥabl-	ħabl-	ħ a b l		1407	ħ a b - l -
2975	hebrew	rope, cord, snares	ḥäbäl	ħæbæl	ħ æ b æ l		1407	ħ æ b æ l -
3909	syriac	rotten	tḥiḥ	tħiħ	t ħ i ħ		1981	t - ħ i ħ - -
953	akkadian	rush	ašlu	aʃlu	a ʃ l u		401	- a ʃ - l u
954	arabic	rush	ˀasal-	ʔasal-	ʔ a s a l		401	ʔ a s a l -
952	ps	rush	*ˀašal-	ʔaʃal-	ʔ a ʃ a l		401	ʔ a ʃ a l -
965	akkadian	rush	elpetu	elpetu	e l p e t u		405	- e l p e t u
2709	arabic	s'agiter, hérisser ses plumes et lever les ailes, comme fait un oiseau qui couve ses oeufs, à l'approche d'un ennemi (to flutter, bristle its feathers and lift its wings, like a bird that incubates its eggs, when an enemy approaches)	ǯfǯf	gfgf	g f g f		1099	g - f g f -
3780	ps	sacred	*ḳdš	qˤdʃ	qˤ d ʃ		1864	qˤ - - d - ʃ -
3003	arabic	saindoux, axonge (lard, axonge)	ṯarb-	θarb-	θ a r b		1479	θ a r b -
2426	geez	scab, malignant ulcer	ṣərnəˁt	sˤərnəʕt	sˤ ə r n ə ʕ t		1006	sˤ ə r - n ə ʕ t -
2420	arabic	scab; rust	ǯarab-	garab-	g a r a b		1005	g a r a b -
2440	ps	scabies, itch, boil	*ḫVŝp-	x-ɬp-	x ɬ p		1010	x - ɬ - p
2415	geez	scabies, itch, sores, skin rash, leprosy	ˁabaḳ	ʕabaqˤ	ʕ a b a qˤ		1004	ʕ a b a qˤ - - - - -
365	akkadian	scale, scaly skin, tortoise shell; husk, rind, bark, peel	ḳuliptu	qˤuliptu	qˤ u l i p t u		78	qˤ u l i p - t u
3903	hebrew	scales on the bodies of serpents	sälaˁ	sælaʕ	s æ l a ʕ		1979	s æ - l a ʕ
2414	arabic	scar caused by a wound in the ball, or most elevated part, of the cheek	ˁabāqiyat-	ʕabaːqijat-	ʕ a b aː q i j a t		1004	ʕ a b aː q i - j a t
3565	syriac	scarabaeus (scarab)	ḥabšuštā	ħabʃuʃtaː	ħ a b ʃ u ʃ t aː		1736	ħ a b ʃ u ʃ t aː -
3501	arabic	scorpion (newly hatched); young scorpion	šabāt-	ʃabaːt-	ʃ a b aː t		1711	ʃ a b aː - - t -
2348	arabic	scorpion’s venom	ḥumat-	ħumat-	ħ u m a t		980	ħ u m a t -
581	ps	sea	*tihām(-at)-	tihaːm-	t i h aː m		171	t i h aː m - - -
582	akkadian	sea, ocean, lake	tiāmtu	tiaːmtu	t i aː m t u		171	t i - aː m - t u
3635	arabic	second membrane that comes out of the uterus at parturition and is filled with water (in camels)	ḥiwalāˀ-, ḥūlāˀ-, ḥīlāˀ-	ħiwalaːʔ-	ħ i w a l aː ʔ		1762	ħ i w a l aː ʔ
2851	akkadian	secret	pirištu, piriltu, meriltu	piriʃtu	p i r i ʃ t u		1316	- - p i r i ʃ t u
2352	hebrew	secretion, excrements	rəˁī, rēˁī	rəʕiː	r ə ʕ iː		981	r ə ʕ - - - iː
1572	arabic	sediment of butter	ḫulāṣat-	xulaːsˤat-	x u l aː sˤ a t		653	x u l aː sˤ a t
249	akkadian	seed	zēru	zeːru	z eː r u		53	z eː r u - -
248	ps	seed	*ḏarˀ-, *ḏarˁ, *zarˁ-	ðarʔ-	ð a r ʔ		53	ð a r - ʔ -
253	syriac	seed	bar zarˁā	bar	b a r		53	b a r - - -
250	ugaritic	seed	drˁ, ḏrˁ	drʕ	d r ʕ		53	d - r - ʕ -
256	geez	seed, grain	zarˀ	zarʔ	z a r ʔ		53	z a r - ʔ -
251	hebrew	seed; offspring, descendants	zäraˁ	zæraʕ	z æ r a ʕ		53	z æ r a ʕ -
252	syriac	seed; sowing; offspring, family	zarˁā	zarʕaː	z a r ʕ aː		53	z a r - ʕ aː
1585	arabic	serpent	ḥamaṭīṭ-	ħamatˤiːtˤ-	ħ a m a tˤ iː tˤ		659	ħ a - m a tˤ iː tˤ -
3624	geez	serpent, dragon	kaysi	kajsi	k a j s i		1758	k a j s i
3450	syriac	serpent; field cricket; creeping animal; crawling locust	šappāpā	ʃappaːpaː	ʃ a p p aː p aː		1691	ʃ a p p aː p aː -
3451	arabic	serpent; kind of snake with black and white spots	siff-	siff-	s i f f		1691	s i - f - f - -
895	geez	serpentidol of bronze; field snake	nestāli (nesātāli, nǝstāle)	nestaːli	n e s t aː l i		383	n e s t aː l - i
3156	ugaritic	servant	sγr, s̀γr	sɣr	s ɣ r		1578	s - ɣ - r -
3446	syriac	sesame	šawšmānā	ʃawʃmaːnaː	ʃ a w ʃ m aː n aː		1690	ʃ a w ʃ - m aː n aː
774	akkadian	setting of the sun	erebu	erebu	e r e b u		348	- e - r e b - - u
2109	akkadian	seven	sebe	sebe	s e b e		857	s e b e -
2112	arabic	seven	sabˁ-	sabʕ-	s a b ʕ		857	s a b - ʕ
2113	geez	seven	sabˁ	sabʕ	s a b ʕ		857	s a b - ʕ
2110	hebrew	seven	šäbaˁ	ʃæbaʕ	ʃ æ b a ʕ		857	ʃ æ b a ʕ
2108	ps	seven	*šabˁ-	ʃabʕ-	ʃ a b ʕ		857	ʃ a b - ʕ
2111	syriac	seven	šbaˁ	ʃbaʕ	ʃ b a ʕ		857	ʃ - b a ʕ
1326	akkadian	shadow	ṣillu	sˤillu	sˤ i l l u		556	sˤ i l - l u -
1329	arabic	shadow	ḏ̣ill-	ðˤill-	ðˤ i l l		556	ðˤ i l - l - -
1330	geez	shadow	ṣəlālot	sˤəlaːlot	sˤ ə l aː l o t		556	sˤ ə l aː l o t
1328	hebrew	shadow	ṣēl	sˤeːl	sˤ eː l		556	sˤ eː l - - - -
1325	ps	shadow	*ṯ̣ill-	θˤill-	θˤ i l l		556	θˤ i l - l - -
1327	ugaritic	shadow	ṯ̣l	θˤl	θˤ l		556	θˤ - l - - - -
2738	hebrew	shame	būšā, bōšät	buːʃaː	b uː ʃ aː		1109	b uː ʃ - aː -
2739	hebrew	shame	bōšät	boːʃæt	b oː ʃ æ t		1109	b oː ʃ - æ t
2736	ugaritic	shame; shamelessness	bṯt	bθt	b θ t		1109	b - θ t - -
2081	arabic	shank, shinbone; leg (of both humans and animals)	kurāˁ-	kuraːʕ-	k u r aː ʕ		851	k u r - aː ʕ - - - -
3061	akkadian	she	šī	ʃiː	ʃ iː		1512	- - ʃ iː - -
3064	arabic	she	hiya	hija	h i j a		1512	- - h i j a
3065	geez	she	yəˀəti	jəʔəti	j ə ʔ ə t i		1512	j ə ʔ ə t i
3063	hebrew	she	hī(ˀ)	hiː	h iː		1512	- - h iː - -
3060	ps	she	*šī̆/šī̆ˀ/šī̆ya	ʃi	ʃ i		1512	- - ʃ i - -
3062	ugaritic	she, it	hy	hj	h j		1512	- - h - j -
899	hebrew	sheass	ˀātōn	ʔaːtoːn	ʔ aː t oː n		384	ʔ aː - t oː n - -
901	arabic	sheass, domestic or wild	ˀitān-	ʔitaːn-	ʔ i t aː n		384	ʔ i - t aː n - -
900	syriac	sheass; ass	ˀattānā	ʔattaːnaː	ʔ a t t aː n aː		384	ʔ a t t aː n aː -
1503	hebrew	shebear	dubbā	dubbaː	d u b b aː		623	d u b b aː
819	akkadian	sheep; sheep and goats; ram	immeru	immeru	i m m e r u		363	- i m m e r u
1182	arabic	shegoat, female of gazelle, female eagle and vulture, bustard	ˁanz(-at)-	ʕanz-	ʕ a n z		508	ʕ a n z -
1178	akkadian	shegoat, goat (gen. term)	enzu	enzu	e n z u		508	- e n z u
4030	ugaritic	shekel (unit of weight)	ṯḳl	θqˤl	θ qˤ l		2030	θ - qˤ - l -
2077	akkadian	shin (of animals)	kurītu	kuriːtu	k u r iː t u		851	k u r - - - iː t u -
2080	syriac	shin, leg	krāˁā	kraːʕaː	k r aː ʕ aː		851	k - r - aː ʕ - - aː -
2880	arabic	shining, glistering	barīṣ-	bariːsˤ-	b a r iː sˤ		1322	- - b a r iː sˤ - -
631	hebrew	ships, fleet	ˀŏnī	ʔŏniː	ʔ ŏ n iː		216	ʔ ŏ n iː - -
2787	akkadian	shoe	šēnu	ʃeːnu	ʃ eː n u		1193	- - ʃ eː n u
2791	geez	shoe	ŝāˀn	ɬaːʔn	ɬ aː ʔ n		1193	ɬ aː ʔ - n -
2785	ps	shoe	*ŝaˀn-	ɬaʔn-	ɬ a ʔ n		1193	ɬ a ʔ - n -
2790	syriac	shoe	msā(ˀ)nā	msaːnaː	m s aː n aː		1193	m - s aː n aː
2788	ugaritic	shoe, sandal(s); rim (?)	šˀn	ʃʔn	ʃ ʔ n		1193	ʃ - ʔ - n -
1396	ps	shoot	*parγ-	parɣ-	p a r ɣ		585	p a r ɣ -
651	geez	shoots	ṣ̂āˀṣ̂āˀ	ɬˤaːʔɬˤaːʔ	ɬˤ aː ʔ ɬˤ aː ʔ		261	ɬˤ aː - ʔ - ɬˤ aː ʔ - -
2050	ps	shoulder	*katip-	katip-	k a t i p		841	k a t - i - p - - -
2054	syriac	shoulder	katpā	katpaː	k a t p aː		841	k a t - - - p - - aː
2052	ugaritic	shoulder	ktp	ktp	k t p		841	k - t - - - p - - -
3762	geez	shoulder blade	ḳaf	qˤaf	qˤ a f		1851	qˤ a f - -
2056	geez	shoulder, shoulder blade	matkaf	matkaf	m a t k a f		841	m a t k a - f - - -
2053	hebrew	shoulder, upper arm	kātēp	kaːteːp	k aː t eː p		841	k aː t - eː - p - - -
2055	arabic	shoulderblade, shoulder	katif-	katif-	k a t i f		841	k a t - i - f - - -
3218	akkadian	shrivelled or withered	ḫamadīru	xamadiːru	x a m a d iː r u		1599	x a m a - d iː r u -
2531	ugaritic	sich sättigen	šbˁ	ʃbʕ	ʃ b ʕ		1043	ʃ - b - ʕ
2201	ugaritic	sick person	dw	dw	d w		939	- d - w - - -
2202	ugaritic	sickness	mdw	mdw	m d w		939	m d - w - - -
2866	akkadian	side	peˀatu	peʔatu	p e ʔ a t u		1319	- - p e ʔ a t u
497	arabic	side of the neck; bank of a river	ṣawr-	sˤawr-	sˤ a w r		126	sˤ a - w - r -
2023	hebrew	side whiskers and (pointed) beard	zāḳān	zaːqˤaːn	z aː qˤ aː n		833	z aː qˤ aː n -
3464	hebrew	side, arm	gäsäs	gæsæs	g æ s æ s		1695	g æ - s æ s
2869	hebrew	side, edge	pēˀā	peːʔaː	p eː ʔ aː		1319	- - p eː ʔ - - aː
767	syriac	side; region; place	pnitā	pnitaː	p n i t aː		347	p - - n i t aː
2622	hebrew	sieve	nāpā	naːpaː	n aː p aː		1065	n aː p aː - - -
2917	akkadian	sign	ittu	ittu	i t t u		1343	- i t - t u
2920	arabic	sign	ˀāyat-	ʔaːjat-	ʔ aː j a t		1343	ʔ aː j a t -
2918	hebrew	sign	ˀōt	ʔoːt	ʔ oː t		1343	ʔ oː - - t -
2916	ps	sign	*ˀayat-	ʔajat-	ʔ a j a t		1343	ʔ a j a t -
2919	syriac	sign	ˀātā	ʔaːtaː	ʔ aː t aː		1343	ʔ aː - - t aː
1871	arabic	sign, mark	tuˀmur-	tuʔmur-	t u ʔ m u r		776	t u ʔ - m u r - -
1872	arabic	sign, mark	ˀamarat-	ʔamarat-	ʔ a m a r a t		776	- - ʔ a m a r a t
3734	hebrew	silt	bōṣ	boːsˤ	b oː sˤ		1834	b oː - - sˤ - -
396	arabic	silver coins	warq-, wariq-	warq-	w a r q		87	- - w a r - - - - q -
3578	syriac	sincere, guileless, simple, inexperienced	brīrā	briːraː	b r iː r aː		1739	b - r - iː - r aː
1661	geez	sinew, nerve, muscle	matn	matn	m a t n		693	m a t n -
1659	akkadian	sinew, tendon	matnu	matnu	m a t n u		693	m a t n u
3011	syriac	sinew, tendon	šāriṯā	ʃaːriθaː	ʃ aː r i θ aː		1483	ʃ aː - r - - - i θ aː
3012	syriac	sinew, tendon	šeryānā	ʃerjaːnaː	ʃ e r j aː n aː		1483	ʃ e - r - - j aː n aː
3010	akkadian	sinew, tendon, muscle	šerˀānu (širˀānu)	ʃerʔaːnu	ʃ e r ʔ aː n u		1483	ʃ e - r - - ʔ aː n u
3017	geez	sinew, tendon, nerve, muscle	ŝərw, ŝur, ŝər	ɬərw	ɬ ə r w		1483	ɬ ə - r - - w - - -
1658	ps	sinew, tendon; nerve	*matn- (1)	matn-	m a t n		693	m a t n -
1656	syriac	sinew; fiber of a root	gyādā	gjaːdaː	g j aː d aː		692	g j aː d aː
3871	akkadian	sinews	manānu	manaːnu	m a n aː n u		1915	m a - n aː n u
3626	syriac	sinus; penis; cunnus, vagina	ḥannā	ħannaː	ħ a n n aː		1759	ħ a n n aː - -
3668	arabic	sip, gulp	nafas-	nafas-	n a f a s		1791	n a f a s - -
1093	akkadian	sister	aḫātu	axaːtu	a x aː t u		492	- a x aː t u
1097	arabic	sister	ˀuḫt-	ʔuxt-	ʔ u x t		492	ʔ u x - t -
1098	geez	sister	ˀəḫət	ʔəxət	ʔ ə x ə t		492	ʔ ə x ə t -
1095	hebrew	sister	ˀāḥōt	ʔaːħoːt	ʔ aː ħ oː t		492	ʔ aː ħ oː t -
1092	ps	sister	*ˀaḫ-āt-	ʔax-aːt-	ʔ a x aː t		492	ʔ a x aː t -
1096	syriac	sister	ḥātā	ħaːtaː	ħ aː t aː		492	ħ aː - - t aː
1094	ugaritic	sister	ˀaḫt	ʔaxt	ʔ a x t		492	ʔ a x - t -
2102	akkadian	six	šeššet	ʃeʃʃet	ʃ e ʃ ʃ e t		856	ʃ e ʃ ʃ e t
2106	arabic	six	sitt-	sitt-	s i t t		856	s i t t - -
2107	geez	six	səds	səds	s ə d s		856	s ə d s - -
2104	hebrew	six	šeš	ʃeʃ	ʃ e ʃ		856	ʃ e - ʃ - -
2101	ps	six	*šidṯ-	ʃidθ-	ʃ i d θ		856	ʃ i d θ - -
2105	syriac	six	šeṯ	ʃeθ	ʃ e θ		856	ʃ e - θ - -
2103	ugaritic	six	ṯṯ	θθ	θ θ		856	θ - - θ - -
1676	ps	skin	*mašk-	maʃk-	m a ʃ k		703	m a ʃ - k -
1679	syriac	skin	meškā	meʃkaː	m e ʃ k aː		703	m e ʃ - k aː
1681	ps	skin	*parr-, *parw-	parr-	p a r r		705	p a r r -
2423	hebrew	skin disease (not leprosy)	ṣāraˁat	sˤaːraʕat	sˤ aː r a ʕ a t		1006	sˤ aː r a ʕ a - t -
2444	hebrew	skin rash	bōhaḳ	boːhaqˤ	b oː h a qˤ		1011	b oː h a qˤ - - -
2436	hebrew	skin specks	ḥăbarbūrōt	ħăbarbuːroːt	ħ ă b a r b uː r oː t		1009	ħ ă b a r b uː r oː t
1682	akkadian	skin, hide	pāru	paːru	p aː r u		705	p aː r - u
1677	akkadian	skin, leather	mašku	maʃku	m a ʃ k u		703	m a ʃ - k u
364	akkadian	skin, peel (of a fruit)	ḳilpu	qˤilpu	qˤ i l p u		78	qˤ i l - p u - -
3387	ps	skin; peel; scales; test	*gVl(a)p­at-	g-lpat-	g l p a t		1655	g - l - p a t -
116	hebrew	skull	ḳodḳōd	qˤodqˤoːd	qˤ o d qˤ oː d		25	qˤ o d qˤ oː d - -
113	ps	skull	*ḳVdḳVd-	qˤ-dqˤ-d-	qˤ d qˤ d		25	qˤ - d qˤ - d - -
1820	akkadian	skull	gulgullatu	gulgullatu	g u l g u l l a t u		754	g u l - g u l l a t u
1821	hebrew	skull	gulgōlät	gulgoːlæt	g u l g oː l æ t		754	g u l - g oː - l æ t -
1819	ps	skull	*gVlgVl-at-	g-lg-l-at-	g l g l a t		754	g - l - g - - l a t -
115	ugaritic	skull, crown	ḳdḳd	qˤdqˤd	qˤ d qˤ d		25	qˤ - d qˤ - d - -
1960	syriac	skull; marrow, brain	muḥḥā	muħħaː	m u ħ ħ aː		804	m u ħ - ħ aː
2512	akkadian	slave girl, servant girl	amtu	amtu	a m t u		1038	- a m - t u
1384	akkadian	sleep	šittu	ʃittu	ʃ i t t u		572	ʃ i t - t u
1387	hebrew	sleep	šēnā	ʃeːnaː	ʃ eː n aː		572	ʃ eː n aː - -
1383	ps	sleep	*šin-at-	ʃin-at-	ʃ i n a t		572	ʃ i n a t -
1388	syriac	sleep	šentā	ʃentaː	ʃ e n t aː		572	ʃ e n - t aː
1386	ugaritic	sleep	šnt	ʃnt	ʃ n t		572	ʃ - n - t -
2392	ugaritic	sleep of death; drowsiness	nhmmt	nhmmt	n h m m t		1000	n - h m - - - m t -
1667	arabic	sleeve	kumm-	kumm-	k u m m		697	k u - - - m m -
3521	arabic	small camels or lambs; young of a herd made up of camels or sheep	wābilat-	waːbilat-	w aː b i l a t		1721	w aː b i l a t
1418	akkadian	small cattle	ṣēnu	sˤeːnu	sˤ eː n u		596	sˤ eː - - n u
1422	arabic	small cattle	ḍaˀn-	dˤaʔn-	dˤ a ʔ n		596	dˤ a ʔ - n -
1417	ps	small cattle	*ṣ̂aˀn-	ɬˤaʔn-	ɬˤ a ʔ n		596	ɬˤ a ʔ - n -
3556	ps	small hoofed animal	*gVrr/w(-at)-	g-rr	g r r		1733	g - r r - - -
1631	syriac	small louse	ˁaššā	ʕaʃʃaː	ʕ a ʃ ʃ aː		676	- ʕ a ʃ ʃ aː -
3638	hebrew	small owl	kōs	koːs	k oː s		1765	k oː s - - -
2424	arabic	small swelling, pustule	ṣamγat-	sˤamɣat-	sˤ a m ɣ a t		1006	sˤ a m - ɣ a - t -
434	arabic	small thorny tree	šaras-	ʃaras-	ʃ a r a s		98	ʃ a r a s -
433	arabic	small thorny trees	širs-	ʃirs-	ʃ i r s		98	ʃ i r - s -
447	arabic	small thorny trees	ˁiḍḍ-	ʕidˤdˤ-	ʕ i dˤ dˤ		100	- ʕ i dˤ dˤ
3157	ugaritic	small, of tender years, young	ṣγr	sˤɣr	sˤ ɣ r		1578	sˤ - ɣ - r -
618	akkadian	smoke	ḳutru	qˤutru	qˤ u t r u		204	qˤ u t r u
619	ugaritic	smoke	ḳṭr	qˤtˤr	qˤ tˤ r		204	qˤ - tˤ r -
3516	hebrew	snail	šabbəlūl	ʃabbəluːl	ʃ a b b ə l uː l		1719	ʃ a b b ə l uː l
1566	arabic	snake	baṯan-	baθan-	b a θ a n		650	b a θ - a n -
1561	ps	snake	*baṯan-	baθan-	b a θ a n		650	b a θ - a n -
1563	ugaritic	snake	bṯn	bθn	b θ n		650	b - θ - - n -
1562	akkadian	snake; horned viper	bašmu	baʃmu	b a ʃ m u		650	b a ʃ m u - -
1290	akkadian	snow	šalgu	ʃalgu	ʃ a l g u		546	ʃ a l - g u
1294	arabic	snow	ṯalǯ-	θalg-	θ a l g		546	θ a l - g -
1292	hebrew	snow	šäläg	ʃælæg	ʃ æ l æ g		546	ʃ æ l æ g -
1289	ps	snow	*ṯalg-	θalg-	θ a l g		546	θ a l - g -
1293	syriac	snow	talgā	talgaː	t a l g aː		546	t a l - g aː
1291	ugaritic	snow	glṯ	glθ	g l θ		546	g - l - θ -
